"file","line","type","where","condition","code"
"public/assets/launch-assurance.js","13","ConditionalExpression","callback > callback","","open?'open':''"
"public/assets/launch-assurance.js","14","ReturnStatement","callback > actionList","","return `<h2>Launch checks</h2><p>Record evidence only after the work is complete. Code fixes, external checks and optional research pilots are tracked separately. A recorded office decision does not replace independent testing.</p>${data.actions.map(a=>details(a.id+' · '+a.priority+' · '+a.title,`<p>${esc(a.action)}</p><p><b>Acceptance:</b> ${esc(a.acceptance)}</p><p><b>Implementation:</b> ${esc(a.implementation_status||'See the release finding register for completed code and remaining checks.')}</p>${a.review?`<p>Latest decision: <b>${esc(a.review.decision)}</b> · ${esc(a.review.reviewed_at)}<br>${esc(a.review.evidence)}</p>`:'<p>External acceptance evidence has not been recorded.</p>'}${form('review',staff(a.review?.owner_id)+select('decision','Review result',[['needs-work','Work remains'],['approved','Evidence checked and accepted'],['not-applicable','Not applicable — explain why']])+area('evidence','Evidence reference, outcome and limitations','','required minlength=""40""')+field('review_due','Review again by','','date','required'),`data-id=""${a.id}""`)} `)).join('')}`;"
"public/assets/launch-assurance.js","14","LogicalExpression","callback > actionList > callback","","a.implementation_status||'See the release finding register for completed code and remaining checks.'"
"public/assets/launch-assurance.js","14","ConditionalExpression","callback > actionList > callback","","a.review?`<p>Latest decision: <b>${esc(a.review.decision)}</b> · ${esc(a.review.reviewed_at)}<br>${esc(a.review.evidence)}</p>`:'<p>External acceptance evidence has not been recorded.</p>'"
"public/assets/launch-assurance.js","15","ReturnStatement","callback > operations","","return `<h2>Operations needing attention</h2><p>Assign a person and record the fallback action. Alerts clear when the underlying condition is resolved. “Sent” in the message queue means the mail transport accepted it; delivery must be checked separately.</p>${data.operations.length?data.operations.map(x=>details(x.title+' · '+x.key,`<p>${esc(x.detail)}</p>${x.key.startsWith('incident:')?'<p><a href=""#/admin/assurance?incident='+Number(x.key.split(':')[1])+'"">Open incident obligations</a></p>':''}${x.due_at?'<p>Due: '+esc(x.due_at)+'</p>':''}${form('followup',staff(x.owner_id)+area('note','Action taken or next contact',x.note||'','required minlength=""10""'),`data-key=""${esc(x.key)}""`)}`)).join(''):'<p>No current operational alerts.</p>'}${details('Record an email provider result',form('mail',field('id','Message queue ID','','number','required min=""1""')+select('status','Actual delivery outcome',[['delivered','Provider reports delivered'],['bounced','Bounced'],['failed','Delivery failed']])+area('evidence','Provider event/reference and follow-up','','required minlength=""20""')))}${certificateStatus()}}`;"
"public/assets/launch-assurance.js","15","ConditionalExpression","callback > operations","","data.operations.length?data.operations.map(x=>details(x.title+' · '+x.key,`<p>${esc(x.detail)}</p>${x.key.startsWith('incident:')?'<p><a href=""#/admin/assurance?incident='+Number(x.key.split(':')[1])+'"">Open incident obligations</a></p>':''}${x.due_at?'<p>Due: '+esc(x.due_at)+'</p>':''}${form('followup',staff(x.owner_id)+area('note','Action taken or next contact',x.note||'','required minlength=""10""'),`data-key=""${esc(x.key)}""`)}`)).join(''):'<p>No current operational alerts.</p>'"
"public/assets/launch-assurance.js","15","ConditionalExpression","callback > operations > callback","(data.operations.length)","x.key.startsWith('incident:')?'<p><a href=""#/admin/assurance?incident='+Number(x.key.split(':')[1])+'"">Open incident obligations</a></p>':''"
"public/assets/launch-assurance.js","15","ConditionalExpression","callback > operations > callback","(data.operations.length)","x.due_at?'<p>Due: '+esc(x.due_at)+'</p>':''"
"public/assets/launch-assurance.js","15","LogicalExpression","callback > operations > callback","(data.operations.length)","x.note||''"
"public/assets/launch-assurance.js","16","LogicalExpression","callback > certificateStatus","","data.certificate||{state:'pending',label:'Automatic check scheduled',tone:'waiting'}"
"public/assets/launch-assurance.js","16","ReturnStatement","callback > certificateStatus","","return `<section class=""launch-certificate"" data-tone=""${esc(c.tone)}""><h3>${esc(c.label)}</h3><p>${esc(c.hostname||'Set the public HTTPS APP_URL in hosting settings to start monitoring.')}</p>${c.checked_at?'<p>Last attempt: '+esc(new Date(c.checked_at).toLocaleString('en-AU'))+'</p>':''}${c.expires_at?'<p>Last confirmed certificate expiry: '+esc(new Date(c.expires_at).toLocaleDateString('en-AU'))+'</p>':''}${c.next_at?'<p>Next automatic check: '+esc(new Date(c.next_at).toLocaleString('en-AU'))+'</p>':''}<p>Checks run automatically. A temporary connection failure is retried. Certificate renewal is handled by your hosting provider.</p></section>`;"
"public/assets/launch-assurance.js","16","LogicalExpression","callback > certificateStatus","","c.hostname||'Set the public HTTPS APP_URL in hosting settings to start monitoring.'"
"public/assets/launch-assurance.js","16","ConditionalExpression","callback > certificateStatus","","c.checked_at?'<p>Last attempt: '+esc(new Date(c.checked_at).toLocaleString('en-AU'))+'</p>':''"
"public/assets/launch-assurance.js","16","ConditionalExpression","callback > certificateStatus","","c.expires_at?'<p>Last confirmed certificate expiry: '+esc(new Date(c.expires_at).toLocaleDateString('en-AU'))+'</p>':''"
"public/assets/launch-assurance.js","16","ConditionalExpression","callback > certificateStatus","","c.next_at?'<p>Next automatic check: '+esc(new Date(c.next_at).toLocaleString('en-AU'))+'</p>':''"
"public/assets/launch-assurance.js","17","ReturnStatement","callback > handoffs","","return `<h2>Support arrangements before a visit</h2><p>For each excluded activity, agree who will deliver it and when. A different qualified reviewer approves the arrangement. Changed visit details or support plans require a fresh review.</p>${data.handoffs.map(x=>{const h=x.scope.handoff,b=x.booking;return details('Visit #'+b.id+' · '+b.date+' '+b.start+' · '+(x.scope.ready?'Reviewed':'Needs review'),`<p>Excluded activities: ${x.scope.warning.labels.map(esc).join(', ')}</p>${x.scope.needs_review?'<p role=""status"">The visit or plan changed. Update the arrangement below and obtain a fresh review.</p>':''}${form('handoff',staff(h?.owner_id)+area('arrangement','Each excluded activity and responsible provider',h?.arrangement||'','required minlength=""10""')+field('contact','Provider and office contact',h?.contact||'','text','required minlength=""10""')+field('timing','When each support is arranged',h?.timing||'','text','required minlength=""10""')+area('participant_agreement','Participant agreement and date',h?.participant_agreement||'','required minlength=""10""')+area('reviewer_qualification','Required reviewer competence and evidence',h?.reviewer_qualification||'','required minlength=""10""'),`data-id=""${b.id}"" data-revision=""${h?.revision||0}""`,'Save arrangement for review')}${h&&!x.scope.ready?form('handoff-approve','<p>Read the arrangement and confirm your competence to review it. You must be a different person from its preparer.</p>',`data-id=""${b.id}"" data-revision=""${h.revision}""`,'Approve arrangement'):''}`);}).join('')||'<p>No visits need a scope arrangement.</p>'}`;"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs","","data.handoffs.map(x=>{const h=x.scope.handoff,b=x.booking;return details('Visit #'+b.id+' · '+b.date+' '+b.start+' · '+(x.scope.ready?'Reviewed':'Needs review'),`<p>Excluded activities: ${x.scope.warning.labels.map(esc).join(', ')}</p>${x.scope.needs_review?'<p role=""status"">The visit or plan changed. Update the arrangement below and obtain a fresh review.</p>':''}${form('handoff',staff(h?.owner_id)+area('arrangement','Each excluded activity and responsible provider',h?.arrangement||'','required minlength=""10""')+field('contact','Provider and office contact',h?.contact||'','text','required minlength=""10""')+field('timing','When each support is arranged',h?.timing||'','text','required minlength=""10""')+area('participant_agreement','Participant agreement and date',h?.participant_agreement||'','required minlength=""10""')+area('reviewer_qualification','Required reviewer competence and evidence',h?.reviewer_qualification||'','required minlength=""10""'),`data-id=""${b.id}"" data-revision=""${h?.revision||0}""`,'Save arrangement for review')}${h&&!x.scope.ready?form('handoff-approve','<p>Read the arrangement and confirm your competence to review it. You must be a different person from its preparer.</p>',`data-id=""${b.id}"" data-revision=""${h.revision}""`,'Approve arrangement'):''}`);}).join('')||'<p>No visits need a scope arrangement.</p>'"
"public/assets/launch-assurance.js","17","ReturnStatement","callback > handoffs > callback","","return details('Visit #'+b.id+' · '+b.date+' '+b.start+' · '+(x.scope.ready?'Reviewed':'Needs review'),`<p>Excluded activities: ${x.scope.warning.labels.map(esc).join(', ')}</p>${x.scope.needs_review?'<p role=""status"">The visit or plan changed. Update the arrangement below and obtain a fresh review.</p>':''}${form('handoff',staff(h?.owner_id)+area('arrangement','Each excluded activity and responsible provider',h?.arrangement||'','required minlength=""10""')+field('contact','Provider and office contact',h?.contact||'','text','required minlength=""10""')+field('timing','When each support is arranged',h?.timing||'','text','required minlength=""10""')+area('participant_agreement','Participant agreement and date',h?.participant_agreement||'','required minlength=""10""')+area('reviewer_qualification','Required reviewer competence and evidence',h?.reviewer_qualification||'','required minlength=""10""'),`data-id=""${b.id}"" data-revision=""${h?.revision||0}""`,'Save arrangement for review')}${h&&!x.scope.ready?form('handoff-approve','<p>Read the arrangement and confirm your competence to review it. You must be a different person from its preparer.</p>',`data-id=""${b.id}"" data-revision=""${h.revision}""`,'Approve arrangement'):''}`);"
"public/assets/launch-assurance.js","17","ConditionalExpression","callback > handoffs > callback","","x.scope.ready?'Reviewed':'Needs review'"
"public/assets/launch-assurance.js","17","ConditionalExpression","callback > handoffs > callback","","x.scope.needs_review?'<p role=""status"">The visit or plan changed. Update the arrangement below and obtain a fresh review.</p>':''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.arrangement||''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.contact||''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.timing||''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.participant_agreement||''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.reviewer_qualification||''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","","h?.revision||0"
"public/assets/launch-assurance.js","17","ConditionalExpression","callback > handoffs > callback","","h&&!x.scope.ready?form('handoff-approve','<p>Read the arrangement and confirm your competence to review it. You must be a different person from its preparer.</p>',`data-id=""${b.id}"" data-revision=""${h.revision}""`,'Approve arrangement'):''"
"public/assets/launch-assurance.js","17","LogicalExpression","callback > handoffs > callback","(h&&!x.scope.ready)","h&&!x.scope.ready"
"public/assets/launch-assurance.js","19","ReturnStatement","callback > billing","","return `<h2>Billing review</h2><p><a href=""#/admin/money"">← Back to Claims &amp; payments</a>. Invoices process automatically after participant approval. Only a changed or invalid recorded charge needs correction here. Itemise the whole charge, including any travel or active overnight support. These entries change the participant charge; payroll is reviewed separately.</p>${data.billing.filter(x=>!q().get('booking')||x.booking.id===Number(q().get('booking'))).map(x=>details('Visit #'+x.booking.id+' · '+x.booking.date+' '+x.booking.start,`<ul>${x.reasons.map(r=>'<li>'+esc(r)+'</li>').join('')}</ul>${form('billing',`<div data-billing-lines>${billRow()}</div><button type=""button"" data-add-billing-line>Add another charge line</button>`+field('reference','Price rule and service agreement reference','','text','required minlength=""5""')+area('reason','Calculation, time bands, holidays and reviewer evidence','','required minlength=""30""'),`data-id=""${x.booking.id}"" data-context=""${esc(x.context_hash)}""`,'Record reviewed charge')}`,q().get('booking')===String(x.booking.id))).join('')||'<p>No unissued visits currently need additional billing review.</p>'}${details('Prepare a refund or reversal for independent approval',form('adjustment',field('invoice_no','Invoice number',q().get('invoice')||'','text','required')+field('amount','Amount to reverse/refund ($)','','number','required min=""0.01"" step=""0.01""')+area('reason','Payment reference and reason','','required minlength=""30""')))}${data.adjustments.filter(x=>!q().get('invoice')||x.invoice_no===q().get('invoice')).map(x=>details('Adjustment #'+x.id+' · '+x.invoice_no+' · $'+x.amount,`<p>${esc(x.reason)}</p><p>${x.used_reference?'Recorded as '+esc(x.used_reference):x.approved_at?'Approved by a separate reviewer':'Awaiting independent approval'}</p>${!x.approved_at?form('adjustment-approve','<p>Check the paid amount and external evidence before approval.</p>',`data-id=""${x.id}""`,'Approve adjustment'):!x.used_reference?form('revers"
"public/assets/launch-assurance.js","19","LogicalExpression","callback > billing","","data.billing.filter(x=>!q().get('booking')||x.booking.id===Number(q().get('booking'))).map(x=>details('Visit #'+x.booking.id+' · '+x.booking.date+' '+x.booking.start,`<ul>${x.reasons.map(r=>'<li>'+esc(r)+'</li>').join('')}</ul>${form('billing',`<div data-billing-lines>${billRow()}</div><button type=""button"" data-add-billing-line>Add another charge line</button>`+field('reference','Price rule and service agreement reference','','text','required minlength=""5""')+area('reason','Calculation, time bands, holidays and reviewer evidence','','required minlength=""30""'),`data-id=""${x.booking.id}"" data-context=""${esc(x.context_hash)}""`,'Record reviewed charge')}`,q().get('booking')===String(x.booking.id))).join('')||'<p>No unissued visits currently need additional billing review.</p>'"
"public/assets/launch-assurance.js","19","LogicalExpression","callback > billing > callback","","!q().get('booking')||x.booking.id===Number(q().get('booking'))"
"public/assets/launch-assurance.js","19","LogicalExpression","callback > billing","","q().get('invoice')||''"
"public/assets/launch-assurance.js","19","LogicalExpression","callback > billing > callback","","!q().get('invoice')||x.invoice_no===q().get('invoice')"
"public/assets/launch-assurance.js","19","ConditionalExpression","callback > billing > callback","","x.used_reference?'Recorded as '+esc(x.used_reference):x.approved_at?'Approved by a separate reviewer':'Awaiting independent approval'"
"public/assets/launch-assurance.js","19","ConditionalExpression","callback > billing > callback","NOT (x.used_reference)","x.approved_at?'Approved by a separate reviewer':'Awaiting independent approval'"
"public/assets/launch-assurance.js","19","ConditionalExpression","callback > billing > callback","","!x.approved_at?form('adjustment-approve','<p>Check the paid amount and external evidence before approval.</p>',`data-id=""${x.id}""`,'Approve adjustment'):!x.used_reference?form('reversal',field('reference','Actual refund/reversal transaction reference','','text','required minlength=""5""')+area('note','External payment evidence','','required minlength=""10""'),`data-id=""${x.id}"" data-invoice=""${esc(x.invoice_no)}"" data-amount=""${x.amount}""`,'Record completed reversal'):''"
"public/assets/launch-assurance.js","19","ConditionalExpression","callback > billing > callback","NOT (!x.approved_at)","!x.used_reference?form('reversal',field('reference','Actual refund/reversal transaction reference','','text','required minlength=""5""')+area('note','External payment evidence','','required minlength=""10""'),`data-id=""${x.id}"" data-invoice=""${esc(x.invoice_no)}"" data-amount=""${x.amount}""`,'Record completed reversal'):''"
"public/assets/launch-assurance.js","20","LogicalExpression","callback > configuration","","data.holiday_calendar||'{}'"
"public/assets/launch-assurance.js","20","ReturnStatement","callback > configuration","","return `<h2>Reviewed configuration</h2><p>Public holidays and invoice processing are automatic. <a href=""#/admin/money"">View billing and delivery status</a>.</p>${details('Additional local incident-calendar dates (optional)',form('incident-config','<p>NSW public holidays are included automatically. Add only additional dates applicable to this procedure.</p>'+area('dates','Additional dates — one YYYY-MM-DD per line',JSON.parse(data.incident_holidays||'[]').join('\n'))+area('evidence','Jurisdiction and safeguarding review','','required minlength=""40""')))}${details('Optional AI provider assessment',`<p>Configure the model and region in AI settings first. The operator must separately allow this exact endpoint. Manual document entry stays available.</p>${form('ai-config',field('provider','Provider / processor legal name','','text','required')+field('endpoint','Assessed HTTPS endpoint','','url','required')+field('review_due','Assessment valid through','','date','required')+area('controls','Retention, model training, processing regions, subprocessors and contract controls','','required minlength=""80""')+area('evidence','Assessment and contract evidence references','','required minlength=""40""'))}`)}`;"
"public/assets/launch-assurance.js","20","LogicalExpression","callback > configuration","","data.incident_holidays||'[]'"
"public/assets/launch-assurance.js","21","ReturnStatement","callback > incident","","return `<h2>Incident #${i.id}</h2><p>${esc(i.participant_name)} · ${esc(i.category)} · ${esc(i.status)}</p><p>${esc(i.description)}</p><p>For immediate danger, call 000. Recording a submission here does not submit it to the NDIS Commission.</p>${details('Provider awareness and harm',form('incident-awareness',field('occurred_at','Occurred at',i.occurred_at,'text','required')+field('provider_aware_at','Provider first aware at',i.provider_aware_at,'text','required')+select('harm','Harm outcome',[['unknown','Not yet known — use urgent timeframe'],['yes','Harm occurred'],['no','No harm']],i.harm_state)+area('note','Source of awareness time and reviewer evidence','','required minlength=""10""'),`data-id=""${i.id}""`),!!i.awareness_review_required)}${[['notified','Commission notification',i.notify_due,i.commission_notified_at,i.notification_reference],['report-filed','Five-day form',i.report_due,i.report_filed_at,i.report_reference],['final-filed','Requested final report',i.final_report_due,i.final_report_filed_at,i.final_report_reference]].filter(x=>x[2]).map(([key,label,due,filed,ref])=>details(label,`<p>Due ${esc(due)}${filed?' · Filed '+esc(filed)+' · '+esc(ref):' · Outstanding'}</p>${!filed?form('incident-file',field('filed_at','Actual submission time','','datetime-local','required')+field('reference','Commission submission reference','','text','required minlength=""4""')+area('note','Submission evidence'),`data-id=""${i.id}"" data-action=""${key}""`,'Record submission'):''}`)).join('')}${details('Record a separately requested final report',form('incident-final',field('due_at','Deadline specified by the Commission','','datetime-local','required')+field('reference','Commission request reference','','text','required minlength=""4""')+area('note','Request details'),`data-id=""${i.id}""`))}${details('Close after resolving all reporting obligations',form('incident-close',area('lessons','Outcome and lessons','','required minlength=""10""'),`data-id=""${i.id}""`,'Close incident'))}${details('"
"public/assets/launch-assurance.js","21","ConditionalExpression","callback > incident > callback","","filed?' · Filed '+esc(filed)+' · '+esc(ref):' · Outstanding'"
"public/assets/launch-assurance.js","21","ConditionalExpression","callback > incident > callback","","!filed?form('incident-file',field('filed_at','Actual submission time','','datetime-local','required')+field('reference','Commission submission reference','','text','required minlength=""4""')+area('note','Submission evidence'),`data-id=""${i.id}"" data-action=""${key}""`,'Record submission'):''"
"public/assets/launch-assurance.js","22","IfStatement","callback > render","","if(gen!==serial||location.hash!==hash||API.me?.id!==uid)return;"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","gen!==serial||location.hash!==hash||API.me?.id!==uid"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","gen!==serial||location.hash!==hash"
"public/assets/launch-assurance.js","22","ReturnStatement","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","return;"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","","q().get('tab')||'operations'"
"public/assets/launch-assurance.js","22","ConditionalExpression","callback > render","","q().get('incident')?await incident(Number(q().get('incident'))):({operations,checks:actionList,handoffs,billing,configuration}[tab]||operations)()"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","NOT (q().get('incident'))","{operations,checks:actionList,handoffs,billing,configuration}[tab]||operations"
"public/assets/launch-assurance.js","22","IfStatement","callback > render","","if(gen!==serial||location.hash!==hash||API.me?.id!==uid)return;"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","gen!==serial||location.hash!==hash||API.me?.id!==uid"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","gen!==serial||location.hash!==hash"
"public/assets/launch-assurance.js","22","ReturnStatement","callback > render","(gen!==serial||location.hash!==hash||API.me?.id!==uid)","return;"
"public/assets/launch-assurance.js","22","ConditionalExpression","callback > render > callback","","tab===k&&!q().get('incident')?'aria-current=""page""':''"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render > callback","(tab===k&&!q().get('incident'))","tab===k&&!q().get('incident')"
"public/assets/launch-assurance.js","22","IfStatement","callback > render","","if(gen===serial&&location.hash===hash)wrap.innerHTML=`<div role=""alert""><h2>Could not open this workspace</h2><p>${esc(e.message)}</p><button type=""button"" data-launch-retry>Try again</button></div>`;"
"public/assets/launch-assurance.js","22","LogicalExpression","callback > render","(gen===serial&&location.hash===hash)","gen===serial&&location.hash===hash"
"public/assets/launch-assurance.js","23","IfStatement","callback > callback","","if(retry&&handles())render(document.getElementById('adminContent'));"
"public/assets/launch-assurance.js","23","LogicalExpression","callback > callback","(retry&&handles())","retry&&handles()"
"public/assets/launch-assurance.js","23","IfStatement","callback > callback","","if(add)add.closest('form').querySelector('[data-billing-lines]').insertAdjacentHTML('beforeend',billRow());"
"public/assets/launch-assurance.js","23","IfStatement","callback > callback","","if(remove&&remove.closest('form').querySelectorAll('[data-billing-line]').length>1)remove.closest('[data-billing-line]').remove();"
"public/assets/launch-assurance.js","23","LogicalExpression","callback > callback","(remove&&remove.closest('form').querySelectorAll('[data-billing-line]').length>1)","remove&&remove.closest('form').querySelectorAll('[data-billing-line]').length>1"
"public/assets/launch-assurance.js","24","IfStatement","callback > callback","","if(!f)return;"
"public/assets/launch-assurance.js","24","ReturnStatement","callback > callback","(!f)","return;"
"public/assets/launch-assurance.js","24","IfStatement","callback > callback","","if(f.dataset.busy)return;"
"public/assets/launch-assurance.js","24","ReturnStatement","callback > callback","(f.dataset.busy)","return;"
"public/assets/launch-assurance.js","25","SwitchCase","callback > callback","","case'review':url='/admin/assurance/review';body={...b,finding_id:f.dataset.id,owner_id:Number(b.owner_id)};break;"
"public/assets/launch-assurance.js","25","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","26","SwitchCase","callback > callback","","case'certificate':url='/admin/assurance/review';body={...b,finding_id:'certificate',decision:'approved',owner_id:Number(b.owner_id)};break;"
"public/assets/launch-assurance.js","26","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","27","SwitchCase","callback > callback","","case'followup':url='/admin/assurance/followup';body={...b,key:f.dataset.key,owner_id:Number(b.owner_id)};break;"
"public/assets/launch-assurance.js","27","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","28","SwitchCase","callback > callback","","case'mail':url='/admin/assurance/mail-result';break;"
"public/assets/launch-assurance.js","28","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","29","SwitchCase","callback > callback","","case'handoff':"
"public/assets/launch-assurance.js","29","SwitchCase","callback > callback","","case'handoff-approve':url='/admin/assurance/handoff/'+f.dataset.id;body={...b,revision:Number(f.dataset.revision),owner_id:Number(b.owner_id),action:f.dataset.launchForm==='handoff-approve'?'approve':'prepare'};break;"
"public/assets/launch-assurance.js","29","ConditionalExpression","callback > callback","","f.dataset.launchForm==='handoff-approve'?'approve':'prepare'"
"public/assets/launch-assurance.js","29","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","30","SwitchCase","callback > callback","","case'billing':url='/admin/assurance/billing/'+f.dataset.id;body={...b,context_hash:f.dataset.context,lines:[...f.querySelectorAll('[data-billing-line]')].map(row=>Object.fromEntries([...row.querySelectorAll('input')].map(el=>[el.name,el.value])))};break;"
"public/assets/launch-assurance.js","30","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","31","SwitchCase","callback > callback","","case'adjustment':url='/admin/finance/adjustment-approval';body={...b,amount:Number(b.amount)};break;"
"public/assets/launch-assurance.js","31","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","32","SwitchCase","callback > callback","","case'adjustment-approve':url='/admin/finance/adjustment-approval/'+f.dataset.id;break;"
"public/assets/launch-assurance.js","32","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","33","SwitchCase","callback > callback","","case'reversal':url='/admin/finance/receipt';body={...b,paid:false,invoice_no:f.dataset.invoice,amount:Number(f.dataset.amount),approval_id:Number(f.dataset.id)};break;"
"public/assets/launch-assurance.js","33","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","34","SwitchCase","callback > callback","","case'billing-config':url='/admin/assurance/configuration';body={...b,kind:'billing',calendar:JSON.stringify({from:b.from,to:b.to,jurisdiction:b.jurisdiction,dates:b.dates.split(/\s+/).filter(Boolean)})};break;"
"public/assets/launch-assurance.js","34","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","35","SwitchCase","callback > callback","","case'incident-config':url='/admin/assurance/configuration';body={...b,kind:'incident',calendar:JSON.stringify(b.dates.split(/\s+/).filter(Boolean))};break;"
"public/assets/launch-assurance.js","35","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","36","SwitchCase","callback > callback","","case'ai-config':url='/admin/assurance/configuration';body={...b,kind:'ai'};break;"
"public/assets/launch-assurance.js","36","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","37","SwitchCase","callback > callback","","case'incident-awareness':url='/admin/incidents/'+f.dataset.id;body={...b,action:'review-awareness',harm:b.harm==='unknown'?null:b.harm==='yes'};break;"
"public/assets/launch-assurance.js","37","ConditionalExpression","callback > callback","","b.harm==='unknown'?null:b.harm==='yes'"
"public/assets/launch-assurance.js","37","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","38","SwitchCase","callback > callback","","case'incident-file':url='/admin/incidents/'+f.dataset.id;body={...b,action:f.dataset.action};break;"
"public/assets/launch-assurance.js","38","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","39","SwitchCase","callback > callback","","case'incident-final':url='/admin/incidents/'+f.dataset.id;body={...b,action:'final-request'};break;"
"public/assets/launch-assurance.js","39","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","40","SwitchCase","callback > callback","","case'incident-close':url='/admin/incidents/'+f.dataset.id;body={...b,action:'close'};break;"
"public/assets/launch-assurance.js","40","BreakStatement","callback > callback","","break;"
"public/assets/launch-assurance.js","41","SwitchCase","callback > callback","","default:throw Error('Unknown form. Reload the workspace.');"
"public/assets/launch-assurance.js","41","ThrowStatement","callback > callback","","throw Error('Unknown form. Reload the workspace.');"
"public/assets/launch-assurance.js","44","ReturnStatement","callback","","return{handles,render};"
"public/assets/next-actions.js","4","LogicalExpression","callback > callback","","value ?? ''"
"public/assets/next-actions.js","5","ConditionalExpression","callback > callback","","/^#\/(?!\/)/.test(String(href || '')) ? href : '#/contact'"
"public/assets/next-actions.js","5","LogicalExpression","callback > callback","(/^#\/(?!\/)/.test(String(href || '')))","href || ''"
"public/assets/next-actions.js","6","LogicalExpression","callback > callback","","task.task_key || ''"
"public/assets/next-actions.js","7","LogicalExpression","callback > callback","","/^\d{4}-\d{2}-\d{2}/.exec(String(value || ''))?.[0] || ''"
"public/assets/next-actions.js","7","LogicalExpression","callback > callback","","value || ''"
"public/assets/next-actions.js","8","ConditionalExpression","callback > callback","","dateOnly(value) ? fmtAU(dateOnly(value)) : ''"
"public/assets/next-actions.js","11","IfStatement","callback > timing","","if(!due)return {rank:9,label:'',className:'',stamp:Infinity};"
"public/assets/next-actions.js","11","ReturnStatement","callback > timing","(!due)","return {rank:9,label:'',className:'',stamp:Infinity};"
"public/assets/next-actions.js","15","IfStatement","callback > timing","","if(delta<0 || (timed && Number.isFinite(stamp) && stamp<now))return {rank:0,label:'Overdue',className:'na-overdue',stamp};"
"public/assets/next-actions.js","15","LogicalExpression","callback > timing","(delta<0 || (timed && Number.isFinite(stamp) && stamp<now))","delta<0 || (timed && Number.isFinite(stamp) && stamp<now)"
"public/assets/next-actions.js","15","LogicalExpression","callback > timing","(delta<0 || (timed && Number.isFinite(stamp) && stamp<now))","timed && Number.isFinite(stamp) && stamp<now"
"public/assets/next-actions.js","15","LogicalExpression","callback > timing","(delta<0 || (timed && Number.isFinite(stamp) && stamp<now))","timed && Number.isFinite(stamp)"
"public/assets/next-actions.js","15","ReturnStatement","callback > timing","(delta<0 || (timed && Number.isFinite(stamp) && stamp<now))","return {rank:0,label:'Overdue',className:'na-overdue',stamp};"
"public/assets/next-actions.js","16","IfStatement","callback > timing","","if(delta===0)return {rank:1,label:'Due today',className:'na-due',stamp};"
"public/assets/next-actions.js","16","ReturnStatement","callback > timing","(delta===0)","return {rank:1,label:'Due today',className:'na-due',stamp};"
"public/assets/next-actions.js","17","IfStatement","callback > timing","","if(delta<=7)return {rank:2,label:'Due '+dateLabel(due),className:'na-due',stamp};"
"public/assets/next-actions.js","17","ReturnStatement","callback > timing","(delta<=7)","return {rank:2,label:'Due '+dateLabel(due),className:'na-due',stamp};"
"public/assets/next-actions.js","18","ReturnStatement","callback > timing","","return {rank:8,label:'Due '+dateLabel(due),className:'',stamp};"
"public/assets/next-actions.js","22","IfStatement","callback > action","","if(worker && href.startsWith('#/account/credentials'))return {group:'credentials',title:'Complete your document checklist',hint:'Add or replace the files listed in Credentials & checks.',verb:'Open checklist',href};"
"public/assets/next-actions.js","22","LogicalExpression","callback > action","(worker && href.startsWith('#/account/credentials'))","worker && href.startsWith('#/account/credentials')"
